MMI_DRUG_ID;SCD_RXCUI
54952599;351264
55007758;1148810
55007758;1148809
54952918;1998462
54952918;402131
54942737;311702
55007425;905390
54942746;1546332
54950272;810000
54796103;403810
55022409;582671
52633401;1234995
54950267;810000
54796102;403811
54985557;1037179
54812982;141968
54942866;602393
54943570;1546332
54943503;665019
54939620;309362
55007746;1148807
55007746;1148806
55007756;1148804
55007756;1148803
55007441;403884
54943459;979468
54992193;1999308
54943682;200094
55025248;1148798
55025248;1148797
54965604;1232082
54943475;483440
55025260;1148803
55025260;1148804
54937626;1232086
54795849;248420
54796143;198051
55025269;1148807
55025269;1148806
54949410;577033
54943478;483442
54995444;349251
54943479;483444
54909708;351256
54909709;351257
706801;311171
54954261;312440
706901;311166
54940142;309362
710801;197577
52638201;996561
54909718;1924313
54943476;483446
54952627;314155
55003932;855812
54943474;483438
54909747;351256
54965685;1422096
54952635;403957
52638701;826612
712601;198142
54952654;312076
712801;312617
712901;198148
52639001;809477
54989995;312137
54812981;141968
54955635;1000374
54942988;602393
55025233;1148809
55025233;1148810
55007740;1148797
55007740;1148798
54952662;199523
54952664;2197892
54969131;744842
54966514;578325
54909785;1812468
54952666;388519
47560701;992447
47563101;199322
54969121;744842
54795955;349353
47563401;198427
47563701;198429
54906279;1490065
47567201;403943
54990008;312138
54909786;403879
738601;284245
54953807;483444
54931940;825421
55007473;197805
54816791;857326
54795990;200285
47571001;198142
54948910;200060
55007479;259233
47571201;429199
55007747;1148809
55007747;1148810
751501;430902
54909808;730869
54952674;200328
751601;197391
54796000;603206
47571301;348428
55004862;317160
54953649;483440
54952129;349592
54953815;483444
55007765;313195
54943456;979464
47571601;199322
52647501;996097
55007742;1148800
55007742;1148801
752601;1091150
47571701;198427
54989244;313210
753501;308976
47571801;198429
54952916;349490
54952916;1998454
54952697;351108
54796154;198471
52647701;310015
54952135;349593
54952136;349594
54991476;308739
47571901;389131
47571901;636360
54963283;197797
55007737;1148797
55007737;1148798
753701;402506
753701;199380
54986071;995258
54952917;1998460
54952917;349547
55002770;402019
55002770;2123194
754701;857709
55007755;1148800
55007755;1148801
47576401;311264
54796777;242461
55007503;197805
47577501;1998460
47577501;349547
54796781;1363273
52659201;349401
54796822;1363281
54952743;849329
55007718;310132
55022410;582671
754801;857696
52660701;313211
52660801;313209
54953771;483438
52660901;317160
52661101;700883
52661201;700885
52661301;313210
54989912;317094
54941283;311787
54933879;905024
755001;857703
54986803;722126
54918094;198051
54952769;2197884
54991270;1649493
47597601;858828
47597801;403853
54953005;1085945
54947658;197535
54796769;242461
55007539;153791
54821312;1102273
54909886;309098
54950303;809996
54944417;904932
55007541;1488574
55003930;855812
54952821;2044930
47600901;199823
47600901;433853
54965699;1422099
54916801;664741
55007545;1488569
54796356;199123
54910262;859052
47602801;199322
47603101;198427
54943480;483448
54796742;308739
54930125;1052658
55007741;1148804
55007741;1148803
52670401;313211
52670501;313209
54909959;403878
52670601;317160
52670701;700883
55017817;248288
54943595;1546332
54796789;313778
54943594;1546332
47603401;198429
54943477;577127
54952915;349545
54952915;1998451
54952906;1667668
54952855;1425116
55007764;198440
55007743;1148806
55007743;1148807
52670801;700885
52670901;313210
758601;1370767
52671001;242297
55007744;1148804
55007744;1148803
52671301;311702
52672601;313565
54796764;349200
758701;1370758
54943596;1598047
54943473;199592
54910902;349490
54910902;1998454
54954227;197805
55017812;248288
54943574;665019
54910950;1998460
54910950;349547
55023557;349482
767901;197409
54910947;1998458
54910947;349553
54950308;809996
54910903;1998462
54910903;402131
54943482;483450
54989243;313210
54910953;205323
54796786;314286
54951216;314072
54998849;749206
54986785;722134
54991274;1649493
52679801;312199
769701;861448
47609101;403853
52679901;312199
52680001;312199
55007753;1148797
55007753;1148798
52680101;312199
54954188;2049119
55008453;857416
54910904;349545
54910904;1998451
47609301;403966
54910951;1998462
54910951;402131
54953859;432402
54954213;485421
54954213;844917
47609401;403967
55007615;1005924
55007625;311237
52680701;197659
771401;245314
47609501;314285
54964012;855642
54910576;197805
47611101;198051
54910906;402131
54910906;1998462
54995434;349251
54953880;432400
775001;857321
776001;312590
54962738;616749
54962738;616492
47611601;979471
55005508;1306292
54953905;861463
54910603;1988673
54951735;351256
55007766;1111339
54910610;864675
54910611;241975
55007739;1148810
55007739;1148809
54796526;248642
54796526;2532163
54910631;403957
54951774;351257
54910636;864681
47612201;313222
54910948;349545
54910948;1998451
55007731;199703
54796787;313776
54796537;349406
54954215;2288406
55007732;901555
55007732;901558
54796770;242462
54931913;616289
786301;1191256
54936220;848140
54936232;848145
55005925;476556
54910925;205324
54957054;198509
54936246;848131
55013428;857224
55007966;402019
55007966;2123194
54796798;1376336
55008434;1148804
55008434;1148803
795701;103457
795801;103457
47618201;686924
54906184;824338
54953946;2286275
54789141;836466
47618301;200031
47618501;200032
54936253;848151
54944186;388521
54963223;314229
47618801;200033
54796780;1363273
55002762;2123194
55002762;402019
52684901;978944
54944173;388519
54910909;349490
54910909;1998454
54943227;198051
54966649;349208
54910924;1659921
54966674;360110
54910685;1988666
54918835;577776
55031512;313002
54933882;905024
55031482;349490
55031482;1998454
47627901;966768
55031483;483440
55031509;311237
796301;849329
54928649;205305
55008433;1148801
55008433;1148800
54796788;313777
55008436;1148807
55008436;1148806
54796829;351256
54796830;351257
55007986;2265695
55007989;1607792
796401;849329
47628001;966768
54797256;904458
54797258;904475
54953949;245317
54918826;153823
54918838;577776
55008437;1148809
55008437;1148810
55008407;311207
55008013;308725
54943457;979471
55008016;2107345
54862942;1244214
54953953;848135
55008031;2598348
54910949;1998454
54910949;349490
55031358;904467
47632201;283406
54953954;2055813
47632301;283407
54953957;1091839
54954194;2049111
55031487;602910
54954196;312122
54954197;1667660
47632401;283485
54953984;1091839
54953999;1005924
54954003;432401
54963264;197797
55008050;351172
54796858;1545658
54954036;2286288
55008409;854177
47632501;898362
54949418;577033
54910912;902741
54910912;902744
54910928;284008
55031491;643712
55031493;2044363
47632601;898372
55008071;1551917
54910914;349545
54910914;1998451
54796878;1545666
828101;198225
828301;197942
54954286;1546888
55008086;199123
47633101;898362
55031492;2719337
55031492;849833
55031494;602912
828401;349167
54954068;308429
54954073;1649485
54810500;603203
55031390;904475
830401;308694
47633201;898372
47633401;250547
54910919;902736
54910919;902739
47633501;388078
54954226;2288418
54954225;2288414
47633601;250546
55008412;200033
47635301;251856
54954210;312122
55008114;825421
47635401;251857
54910920;901558
54910920;901555
47635501;401968
830501;486131
54910952;205322
54796926;351256
54954139;310132
54954149;2286283
54954172;905024
54954243;861463
55031501;1369718
54954521;722134
54988351;199734
55021443;859040
54943483;665019
54943472;665019
47639601;199245
47639701;199246
47639801;153842
55008137;2107353
47639901;199247
54986853;2122519
54910954;608328
54796938;351257
54910998;309362
47641401;309097
55023096;1663745
47641501;309098
47642501;898362
55008414;849827
55008414;2719335
54943374;1546332
55008415;2044359
55008165;825427
54955039;476349
843101;197380
843201;197381
54954598;197805
55022403;582671
843301;197379
47642801;898372
54796966;351249
844301;1234853
54954599;722126
47652901;856519
844401;855660
844401;855657
54944119;577315
55008205;351257
855601;197381
855901;247451
856001;199437
857601;1234853
55008217;1011736
55025200;1310533
55008224;722134
55008245;485496
55008458;1100075
54797216;198603
47655201;91349
857701;857709
54911222;312079
857801;857696
54911233;617310
857901;855657
857901;855660
54911238;617311
859301;313988
54923976;2056895
55015732;2054981
54955020;200093
55008432;1148797
55008432;1148798
859601;197805
47658501;608328
47659801;199247
54957029;388517
859701;197806
47660701;312136
55008330;1918042
55008422;198359
54918916;199119
54954643;616483
55008372;2584354
55031464;904458
47675101;313222
862701;1000380
54994409;1005924
54954657;999996
54943741;606726
54955040;476350
54911246;259255
862801;1000386
865601;314234
54955038;476345
865901;198240
866001;313195
866201;250423
54943747;313096
54797125;199310
54947548;392634
54944036;312075
54943754;248420
54953749;483450
54948240;876529
55031511;198440
866501;1085750
55008425;2044363
55008424;2719337
55008424;849833
55031513;313002
54797238;313002
55008429;312199
54911572;403884
54911625;197535
55002758;2123194
55002758;402019
866601;1085754
54911627;197536
54955045;1085945
54943774;1592750
55009025;1148804
55009025;1148803
54943776;349420
55008965;2044363
55008964;2719337
55008964;849833
55008539;2535747
54797240;313002
54911264;198013
54944022;668363
54911275;198014
54911282;312078
54911284;312839
55031514;313002
54943786;198222
54943787;606730
54965675;1422093
54943790;197805
55044131;606726
55009022;1148809
55009022;1148810
54911289;283639
54911293;312077
54911294;314154
54954755;403853
867001;897722
55031515;313002
867101;897683
54943795;864675
867201;897666
47692601;349483
55031516;313002
55025249;1148797
55025249;1148798
55008560;1088134
47697701;905390
55009018;895670
55009018;828287
54954764;999967
55009014;832652
55009014;853201
55008969;747193
55031519;313002
54965684;1422096
54797317;246236
54954792;197806
54986791;722126
55031520;313002
870801;198228
54944001;1667660
54797321;311723
54911301;197932
877701;199450
55008592;861769
54954817;999986
54944020;2166399
55031521;313002
55009023;1148797
55009023;1148798
879901;197782
54955024;901552
54955024;901550
55004860;317160
55009021;1148806
55009021;1148807
54963231;314229
55025262;1148803
55025262;1148804
54991380;617311
55025252;1148800
55025252;1148801
54955026;903847
54943818;848140
881301;313988
55008613;2283511
54943821;349420
54880186;311725
54911626;309374
55009024;1148800
55009024;1148801
54989261;313209
54880187;314111
54945950;403967
54954899;1924313
47703901;311726
54945125;199521
55008640;2283507
54955028;901558
54955028;901555
54797374;104894
54995484;260243
54911322;200034
55008971;317160
55025272;1148807
55025272;1148806
54986855;905158
54798658;199610
55031583;204442
55008649;2535750
55002764;402019
55002764;2123194
47708201;860231
55009015;845034
55009015;721796
55008653;2180330
47708701;313222
54943846;198223
54986852;2122519
54954933;1495058
54936925;849827
54936925;2719335
55032538;387013
54943854;1788947
55032541;1369718
55031607;979480
55025234;1148810
55025234;1148809
54797421;312087
55015007;665033
54797434;311724
54954974;200060
54955046;1363493
47713201;199281
54944025;668366
54955146;582671
55008669;582671
55031670;1101446
54959662;349490
54959662;1998454
55008683;2283520
55031691;349420
55008973;2283522
47716501;197516
54944004;1667660
54955148;200371
54944023;668364
55019071;1114198
55031714;582671
47716801;205964
54963197;1741050
54963197;1741046
54797489;200327
54797497;200371
55031742;2535747
47716901;205964
55031749;1114466
54944005;606730
54955153;2059015
54944026;668367
55009033;1088134
54959630;1998451
54959630;349545
47717001;205964
54911348;309362
54955172;2375321
54936211;848140
892101;259966
47718501;313222
47718601;309076
54944024;668365
47718701;309078
55009017;721791
55009017;845030
892201;328161
54806712;313222
55031783;1599555
54824306;313222
55009016;721794
55009016;845032
54911364;197932
47719901;197901
54945124;199521
47720001;199275
54945952;403967
54797863;1495058
47721101;309076
47721301;309078
54955205;197807
55008715;1939329
54955209;310295
47723101;309076
47723301;309078
55031796;388525
896301;993466
54911378;617312
54911383;349435
55022264;582671
54955210;1053664
54943931;857224
54911612;886662
54936244;848131
54911628;429212
897301;315134
898301;1594589
55031831;1551917
54911406;248420
55031837;979485
54948903;200060
54911613;886666
910001;198709
47725201;197381
910101;95721
54993494;242438
54955215;2105858
54911463;248420
54933889;905041
54955434;880838
47728301;248420
55009009;311237
47731701;349332
54996652;199442
54971877;582926
55031879;979492
54911495;602393
54944009;1667668
47733003;348804
914001;197382
47733002;348805
55008976;700883
47733001;310230
55008758;2535745
55031885;861769
916701;96304
54943950;979468
55008979;849833
55008979;2719337
917401;313195
918501;310592
54798014;200172
54931942;825421
54955227;1053652
47746201;205328
55008978;2044367
54986788;722134
54912616;313210
55031889;1091133
54910265;859052
54911972;200094
55008765;310285
54955245;2203895
55008982;2044359
55008981;849827
55008981;2719335
927701;858335
933601;197816
54798064;242297
47746501;205328
54955437;1790660
54798103;389247
55009032;199318
55008984;2283522
55032551;313002
55008789;2283520
54912613;700883
937601;310671
54963277;197797
54955257;900575
937801;204416
938201;310672
938301;314035
54798428;897745
55031940;665033
55008794;432401
55008796;2283503
55022324;617310
55008813;2265695
55008867;2283507
54955261;996179
55031973;2396764
54912018;197659
55008874;1545658
54957148;349199
55032537;105297
54944942;349556
54912019;403957
943901;311464
54912024;312744
54926922;284207
54912029;2197892
